hub_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IND122015AAC,0.09215785,-0.16359541,0.3559232,0.23724434,0.8434887,-0.22272299,0.11706884,0.8927262,-0.016049141,0.0406559,-0.2566805,-0.4867806,0.08446604,0.47183233,-0.039508924,-0.3676524,-0.16017477,0.39973718,0.46055335,0.45588067,0.35494173,0.29837883,0.1108064,-0.13760303,1.0781211,0.42393106,-0.8004047,-0.011473172,0.22153413,0.18066998,0.054531526,0.553907
IND124103AAA,0.2425548,-0.31581217,0.32025832,0.5055419,0.8156405,-0.4290373,-0.016459303,0.9784932,-0.67144454,-0.11092408,-0.17986853,-0.91093624,0.06654415,0.11083465,0.041704286,-0.3615515,-0.35672647,0.5594655,0.71484333,0.14548552,0.50776505,0.63616496,0.34697783,-0.0050073904,0.89549536,0.73565185,-0.897188,0.04605031,0.35094267,0.18550906,0.21745472,0.5114713
IND124112AAA,0.09606958,0.13074577,0.5813749,0.10254394,1.1941043,-0.20338021,0.12904143,0.29551274,0.17463067,0.058395136,-0.15990141,-0.968819,0.33414862,0.39012986,-0.23715603,-0.60637426,-0.15209357,0.93253714,0.63373005,0.85396355,0.65544635,0.3633088,-0.24519272,-0.63546944,0.7682091,0.80051464,-0.36271894,0.101252325,0.22465135,0.1581153,0.4237102,0.756904
IND125001AAA,-0.29912752,0.12727372,0.62912536,0.5527539,1.0000232,-0.26685792,0.54846966,-0.16545968,0.19732441,0.27539578,-0.23701182,-0.9712003,0.17901374,0.8710017,-0.16021825,-0.68232507,0.4133862,0.97969246,0.6143231,1.0678896,0.54040027,0.14746042,-0.2107864,-1.0403329,0.24024235,1.0733885,-0.523299,-0.2848441,0.25771755,-0.13703817,0.41218677,0.6829322
IND125005AAA,-0.10294163,0.3178036,0.77627534,0.3088704,1.1704738,-0.29637358,0.2084076,0.09976091,0.2662545,0.2866552,-0.08378984,-1.1082199,0.4509646,0.44315818,-0.36150473,-0.6342376,-0.013408077,0.98775804,0.712679,1.0023932,0.51739514,0.33938807,-0.4034807,-0.9326711,0.6139073,0.9741414,-0.17731744,0.20325962,0.28138658,-0.0097507,0.6775851,0.9971893
IND125033AAA,0.04926395,0.11865225,0.649761,0.23463199,1.1185609,-0.21752547,0.22844426,0.18168093,0.16839708,0.045136094,-0.1427379,-0.78269356,0.17005095,0.51793975,-0.30275258,-0.65440816,0.016813604,0.8865822,0.64638805,0.9396156,0.6024996,0.33402953,-0.26353917,-0.8483253,0.72346985,1.0277901,-0.4144008,0.115849465,0.13084194,0.17676638,0.55442834,0.72344714
IND127021AAA,0.2475994,-0.41120848,0.24139936,0.7176184,0.71036303,-0.54951197,0.049728446,0.9905349,-0.84340113,-0.027822308,-0.105390936,-0.93283314,0.08568492,0.061183732,-0.059868548,-0.39715934,-0.46365446,0.72579277,0.8347666,0.35630023,0.60200995,0.58088404,0.46036586,0.11896513,0.8922932,0.78917515,-0.9202657,0.10073937,0.32407528,0.1387296,0.13754676,0.6776649
IND131028AAB,0.13247868,-0.9318058,0.80305606,0.5080985,0.55821204,0.41203043,0.10781734,-0.37397435,0.08541549,0.08834855,-1.098446,-1.1797482,0.2919349,0.3167546,0.16659828,-0.08859916,0.17637195,-0.21847638,0.03117901,0.2535053,0.039068215,0.7994531,0.3469659,-0.08025083,0.6389538,0.925692,-0.32153603,-0.38605914,0.205238,-0.4599572,-0.60567755,0.27222496
IND201007AAA,0.011448235,-1.0264212,0.93048435,1.3856059,0.5641062,-0.2843651,0.029611278,0.14230561,0.2014236,-0.35191724,-0.019890344,-1.0488676,-0.36877605,-0.05355284,0.43567634,-0.52722937,0.49997994,0.55055743,-0.38018405,0.3343069,-0.051118135,0.5953846,-0.6435499,-0.540896,1.1796842,0.47685024,-0.72355485,-0.5421415,0.486086,-0.4184826,-0.060472857,0.7437573
IND201301AAF,-0.23390613,-0.8635584,0.693788,1.0376753,0.3029671,0.02521493,-0.13974535,0.3040423,0.24458002,-0.4490786,-0.116182126,-1.3609198,-0.8681246,0.35527518,0.15414289,0.029585006,0.19290943,0.86795145,-0.045484107,0.7894577,-0.13292569,0.53318757,-0.28989294,-0.10044894,0.8837338,0.5356735,-0.72974414,-1.1630385,0.20435089,0.11468175,-0.06385474,0.7051878
