src,dst,edge_betweenness,median_delay,pct_delayed,trip_volume
IND473331AAA,IND473226AAA,0.000999144497404129,1.736842105,0.9047619047619048,7
IND501359AAE,IND500039AAC,0.008942303571683657,1.75,0.9047619047619048,6
IND501359AAE,IND518002AAA,0.001809411798317247,1.460606061,0.9042553191489362,12
IND000000ACB,IND382430AAB,0.02781177038246839,1.590909091,0.9030023094688222,13
IND521225AAB,IND501359AAE,0.002085585178060406,1.551378446,0.9027777777777778,6
IND322241AAA,IND322201AAA,1.1904024988929257e-05,1.888888889,0.9024390243902439,12
IND416602AAC,IND411033AAA,0.0009983508957382005,1.6754385965,0.9024390243902439,7
IND144040AAA,IND144001AAB,0.002995052687214601,2.025,0.9,7
IND533106AAA,IND533308AAB,0.0009983508957382005,3.25,0.9,7
IND175001AAA,IND175101AAA,0.0009999380990700576,1.4066091955000002,0.9,10
IND160002AAC,IND173212AAA,0.0009983508957382005,1.5960144925,0.9,13
IND683511AAA,IND686028AAB,0.009927956840767001,1.5483870965,0.9,7
IND505327AAA,IND505425AAA,0.001998288994808258,1.3606811145000002,0.9,7
IND721134AAB,IND721139AAC,0.002995052687214601,1.625,0.9,10
IND303702AAB,IND332404AAA,0.000988827675747057,1.4852941175,0.9,5
IND676306AAA,IND676509AAA,3.1744066637144687e-06,1.7083333335000002,0.9,5
IND160002AAC,IND110037AAM,0.005904396394508912,1.836021505,0.9,7
IND000000AFT,IND410210AAA,0.0009999380990700576,3.1,0.9,9
IND457226AAA,IND382430AAB,0.0009983508957382005,1.588235294,0.8978102189781022,11
IND562132AAA,IND462022AAA,0.0062543747291834316,1.588235294,0.8977635782747604,7
IND322230AAA,IND322241AAA,3.1744066637144687e-06,1.6,0.8974358974358975,13
IND781018AAB,IND793001AAA,0.000999144497404129,2.192307692,0.896551724137931,10
IND585104AAA,IND586128AAA,0.0009983508957382005,1.428571429,0.8961038961038961,9
IND751002AAB,IND530012AAA,0.011681022920803317,1.571428571,0.8959537572254336,10
IND620020AAA,IND621112AAA,7.142414993357555e-06,1.875,0.8958333333333334,24
IND000000ACB,IND842001AAA,0.02422469085247104,1.6203346205,0.8949771689497716,12
IND000000ACB,IND712311AAA,0.03906901001366582,1.631578947,0.8942307692307693,34
IND110037AAM,IND110035AAC,0.0009999380990700576,1.888888889,0.8936170212765957,25
IND560300AAA,IND563101AAB,0.003980705956297944,1.666666667,0.8928571428571429,5
IND122004AAA,IND122413AAE,0.0009999380990700576,1.6,0.8925619834710744,32
IND000000ACB,IND421302AAG,0.011052490401387852,1.647058824,0.8920409771473601,26
IND224001AAA,IND224141AAB,1.5872033318572343e-06,3.0,0.8918918918918919,10
IND421302AAG,IND422011AAD,0.006966235423521401,1.6875,0.891566265060241,14
IND263153AAB,IND131028AAB,0.009920020824107714,1.695652174,0.8899082568807339,10
IND301019AAA,IND301705AAA,0.0009975572940722718,2.7381404175,0.8888888888888888,6
IND622407AAA,IND622001AAA,3.968008329643086e-06,1.384615385,0.8888888888888888,9
IND500008AAD,IND501359AAE,0.0009999380990700576,2.142857143,0.8888888888888888,5
IND441904AAB,IND441912AAA,1.5872033318572343e-06,1.6,0.8888888888888888,12
IND342301AAA,IND342005AAD,0.003987054769625372,1.7017045455000002,0.8888888888888888,10
IND124141AAA,IND000000ACB,0.001996701791476401,1.724137931,0.8888888888888888,7
IND606801AAB,IND632006AAA,0.001996701791476401,2.0,0.8888888888888888,9
IND842001AAA,IND845418AAB,0.0009983508957382005,2.384615385,0.8888888888888888,6
IND000000ACB,IND302014AAA,0.024392934405647906,1.6,0.8888888888888888,24
IND400015AAB,IND400072AAB,9.523219991143405e-06,3.6,0.8888888888888888,5
IND303106AAA,IND303002AAA,1.5872033318572343e-06,1.315789474,0.8888888888888888,6
IND382430AAB,IND380005AAA,0.0009983508957382005,1.933333333,0.8888888888888888,23
IND683565AAA,IND683511AAA,0.000999144497404129,1.666666667,0.8888888888888888,9
IND124103AAA,IND127021AAA,1.5872033318572343e-06,1.726436782,0.8888888888888888,6
IND500039AAC,IND500035AAD,0.0009999380990700576,2.636363636,0.8888888888888888,5
IND413401AAA,IND411033AAA,0.000995176489074486,1.666666667,0.8888888888888888,12
IND480001AAA,IND480661AAA,7.936016659286172e-07,1.531372549,0.8888888888888888,6
IND600056AAB,IND600110AAA,0.001998288994808258,1.6754385965,0.8875,20
IND523002AAA,IND600056AAB,0.0005459979461588886,1.666666667,0.8865248226950354,11
IND501359AAE,IND413002AAA,0.0009745428457603419,1.875,0.8863636363636364,11
IND781018AAB,IND110037AAM,0.03913408535027197,1.75,0.88625,12
IND000000ACB,IND121004AAB,0.006438490315678871,1.642857143,0.8854961832061069,23
IND160002AAC,IND151001AAA,0.0068773520369373965,1.531372549,0.8854166666666666,13
IND395023AAA,IND110037AAM,0.004674313812319555,1.6,0.8850987432675045,13
IND600008AAA,IND600044AAC,2.3808049977858513e-06,2.292857143,0.8846153846153846,11
IND625106AAA,IND625008AAA,3.9680083296430855e-05,1.7453703704999999,0.8846153846153846,13
IND281121AAB,IND110037AAM,0.0009999380990700576,1.75,0.8846153846153846,9
IND501359AAE,IND462022AAA,0.0037878607514772898,1.735087719,0.8841059602649006,10
IND360530AAB,IND362001AAA,7.936016659286172e-06,1.666666667,0.8840579710144928,11
IND382430AAB,IND395023AAA,0.010058901115645223,1.63245614,0.884,25
IND580028AAA,IND581402AAA,0.00012538906321672152,1.454545455,0.8833333333333333,15
IND600056AAB,IND605010AAB,0.009920020824107714,1.416666667,0.8831168831168831,13
IND382421AAA,IND382430AAB,0.0009983508957382005,2.0625,0.8823529411764706,10
IND600056AAB,IND632006AAA,0.00026982456641572985,1.647058824,0.8823529411764706,13
IND000000ACB,IND821115AAB,0.007899510982653455,1.764705882,0.8800773694390716,14
IND683511AAA,IND68004AAA,0.000996763692406343,1.333333333,0.88,13
IND282001AAF,IND283122AAB,0.0009999380990700576,2.111111111,0.8787878787878788,12
IND248001AAA,IND131028AAB,0.0039838803629616585,1.71875,0.8764044943820225,11
IND421302AAG,IND413002AAA,0.0018157606116446761,1.677419355,0.8761061946902655,7
IND736146AAA,IND736135AAA,4.7616099955717026e-06,1.6048632215,0.875,8
IND563125AAB,IND560300AAB,3.1744066637144687e-06,1.6125,0.875,8
IND110037AAM,IND000000ACB,0.020159069517918734,1.5762962965,0.875,12
IND600044AAD,IND603001AAA,0.000999144497404129,2.1055555555,0.875,10
IND843105AAB,IND848101AAA,0.001998288994808258,2.0,0.875,14
IND400102AAC,IND400052AAA,0.0009999380990700576,4.007142857,0.875,6
IND140301AAA,IND140001AAA,1.5872033318572343e-06,2.0,0.875,13
IND560064AAD,IND560043AAC,0.0009999380990700576,2.071428571,0.8727272727272727,28
IND209304AAA,IND209801AAA,0.0009999380990700576,2.0,0.8727272727272727,13
IND303503AAA,IND302014AAB,1.1904024988929257e-05,1.666666667,0.8723404255319149,8
IND312001AAA,IND311001AAA,6.348813327428937e-06,1.5,0.8717948717948718,13
IND421302AAG,IND110037AAM,0.01130564933281908,1.666666667,0.8716502115655853,14
IND121004AAB,IND121102AAA,0.0009999380990700576,1.857142857,0.8712121212121212,28
IND431136AAC,IND431001AAA,0.0009999380990700576,2.2,0.8695652173913043,12
IND624001AAA,IND625008AAA,0.0001111042332300064,1.428571429,0.8695652173913043,9
IND515004AAA,IND515401AAB,0.0009983508957382005,1.6966911765,0.868421052631579,13
IND416510AAA,IND416606AAA,0.0009999380990700576,1.666666667,0.868421052631579,8
IND518102AAA,IND518002AAA,0.000999144497404129,1.8579545455000002,0.8653846153846154,10
IND501359AAE,IND500050AAA,0.0029926718822168154,1.666666667,0.8653846153846154,14
IND571432AAB,IND571426AAA,0.0009999380990700576,1.4222222219999998,0.8636363636363636,11
IND641664AAA,IND638657AAA,1.428482998671511e-05,1.4365079365,0.8636363636363636,11
IND845412AAB,IND845401AAA,1.5872033318572343e-06,2.0,0.8636363636363636,11
IND273304AAA,IND273014AAB,0.0009983508957382005,2.428571429,0.863013698630137,12
IND811399AAA,IND209304AAA,0.00023252528811708482,1.5131578945,0.8627450980392157,6
IND423701AAB,IND422011AAD,0.001994320986478615,1.714285714,0.8623853211009175,12
IND210501AAB,IND209304AAA,0.0009999380990700576,2.5,0.8607594936708861,10
IND396191AAC,IND421302AAG,0.00294981739225667,1.793103448,0.8604651162790697,8
IND000000ACB,IND209304AAA,0.029599754935805564,1.826086957,0.8603351955307262,10
IND683572AAA,IND680307AAA,0.0009999380990700576,1.8333333335000002,0.8571428571428571,7
IND284001AAA,IND284403AAA,0.0009999380990700576,1.5625,0.8571428571428571,5
IND680012AAA,IND679303AAA,0.000999144497404129,1.4,0.8571428571428571,7
IND312605AAB,IND458001AAB,0.000999144497404129,1.8592592595,0.8571428571428571,7
IND600116AAB,IND602024AAA,0.000999144497404129,2.2,0.8571428571428571,7
IND600044AAD,IND600048AAA,0.000999144497404129,2.9375,0.8571428571428571,8
IND571213AAA,IND571114AAA,0.001998288994808258,1.3751219510000001,0.8571428571428571,6
IND000000ACB,IND390022AAA,0.0021927214029607693,1.592592593,0.8566308243727598,8
IND600056AAB,IND600032AAB,0.000995176489074486,1.7386363635,0.855072463768116,36
IND000000ACB,IND600056AAB,0.017463998260425148,1.612903226,0.8546762589928057,10
IND563131AAA,IND563125AAB,7.936016659286172e-07,1.636363636,0.8545454545454545,11
IND144001AAC,IND160002AAC,0.000982478862419628,2.0,0.8535353535353535,12
IND174101AAB,IND160002AAC,0.000999144497404129,3.0852272725,0.8529411764705882,9
IND786001AAB,IND786602AAA,0.0009999380990700576,1.555555556,0.8529411764705882,10
IND581402AAA,IND577401AAA,1.111042332300064e-05,1.5,0.8518518518518519,9
IND411033AAA,IND403726AAA,0.008620101295316639,1.6771235525,0.8502994011976048,20
IND834002AAB,IND826004AAA,6.190092994243214e-05,2.25,0.8502673796791443,14
IND591302AAB,IND580028AAA,0.0009983508957382005,1.777777778,0.85,5
IND561202AAB,IND515134AAA,0.001997495393142329,1.75,0.8493150684931506,11
IND501359AAE,IND515004AAA,0.0015681568918749476,1.5147058825,0.8492063492063492,9
IND302014AAB,IND302023AAA,1.3491228320786492e-05,2.0,0.8484848484848485,12
IND206122AAA,IND206001AAA,0.0007999504792560461,1.470588235,0.8484848484848485,11
IND821115AAB,IND209304AAA,0.001042792589030203,1.666666667,0.8469387755102041,5
IND509301AAA,IND501359AAE,0.000999144497404129,1.526315789,0.8461538461538461,13
IND362560AAA,IND362150AAA,7.936016659286172e-06,1.6,0.8444444444444444,8
IND110037AAM,IND202001AAB,0.0023189040678434194,1.52,0.8434782608695652,20
IND560043AAC,IND560064AAA,0.0009999380990700576,1.5147058825,0.8421052631578947,27
IND563101AAB,IND563131AAA,0.000999144497404129,1.5634920635,0.8421052631578947,11
IND395023AAD,IND395006AAA,6.348813327428937e-06,1.833333333,0.8421052631578947,14
IND495677AAA,IND496001AAA,7.936016659286172e-07,2.0,0.8421052631578947,5
IND000000ACB,IND834002AAB,0.003935470661340012,1.527863777,0.8415841584158416,9
IND395023AAA,IND411033AAA,0.00019760681481622569,1.608695652,0.8414634146341463,6
IND201007AAA,IND245304AAA,0.001998288994808258,1.75,0.8409090909090909,11
IND000000ACB,IND121002AAB,0.0009999380990700576,1.666666667,0.8401826484018264,38
IND742401AAA,IND742102AAB,4.7616099955717026e-06,2.268292683,0.84,5
IND523230AAA,IND523105AAA,1.5872033318572343e-06,1.476190476,0.8387096774193549,12
IND110044AAB,IND110030AAD,2.3808049977858513e-06,1.666666667,0.8372093023255814,22
IND177033AAA,IND160002AAC,0.002995052687214601,1.722222222,0.8369565217391305,12
IND600056AAB,IND560099AAB,0.0006975758643512545,1.571428571,0.8356164383561644,13
IND411033AAA,IND416012AAA,0.0008459793758799059,1.476190476,0.8347107438016529,13
IND802212AAA,IND821115AAB,0.001997495393142329,1.5080492425,0.8333333333333334,5
IND176201AAA,IND176303AAA,7.936016659286172e-07,1.4830357145000002,0.8333333333333334,9
IND209304AAA,IND209101AAA,0.002991084678884958,2.619047619,0.8333333333333334,11
IND110037AAM,IND201007AAA,0.00037696079131609313,2.116883117,0.8333333333333334,6
IND000000ACA,IND142401AAA,0.0009975572940722718,2.40625,0.8333333333333334,6
IND591201AAA,IND591304AAA,0.0010015253024019148,1.5191304350000001,0.8333333333333334,8
IND411033AAA,IND413002AAA,0.002408581056093353,1.466666667,0.8333333333333334,17
IND504215AAA,IND505001AAB,0.001998288994808258,1.5857843135,0.8333333333333334,10
IND421302AAG,IND501359AAE,0.006912270510238255,1.764705882,0.8333333333333334,17
IND722143AAB,IND723133AAA,0.0009999380990700576,1.523809524,0.8333333333333334,9
IND630002AAA,IND622407AAA,6.348813327428937e-06,1.3762626265,0.8333333333333334,9
IND000000AFT,IND410209AAA,0.0009999380990700576,2.0,0.8333333333333334,22
IND360575AAA,IND360510AAB,9.523219991143405e-06,1.55,0.8333333333333334,8
IND606803AAA,IND606801AAB,0.0009999380990700576,1.3414855075,0.8333333333333334,10
IND625531AAA,IND625516AAA,1.5872033318572343e-06,1.263888889,0.8333333333333334,6
IND518002AAA,IND518501AAA,0.0009983508957382005,1.511904762,0.8333333333333334,14
IND411033AAA,IND411014AAA,0.002995052687214601,2.0,0.8333333333333334,31
IND160002AAC,IND142001AAB,0.0009769236507581277,1.705882353,0.8333333333333334,12
IND000000ACB,IND302022AAD,0.0009999380990700576,1.529411765,0.832,14
IND244221AAA,IND131028AAB,0.000984859667417414,1.523809524,0.8314606741573034,15
IND382430AAB,IND364004AAB,0.003990229176289087,1.615384615,0.8311688311688312,11
IND786001AAB,IND786171AAA,0.0009975572940722718,2.0,0.8297872340425532,8
IND825409AAA,IND000000ACB,0.0018538534916092498,1.594117647,0.8294797687861272,8
IND501359AAE,IND501141AAA,0.0009983508957382005,1.5,0.8285714285714286,7
IND635802AAB,IND635601AAB,0.0009999380990700576,1.625,0.8285714285714286,7
IND140118AAA,IND160002AAC,0.001996701791476401,1.6,0.828125,13
IND515801AAA,IND515865AAB,1.5872033318572343e-06,1.546920821,0.8269230769230769,13
IND000000ACB,IND000000AEL,0.0009999380990700576,1.6833333335,0.826530612244898,17
IND000000ACB,IND124112AAA,0.0009872404724151997,1.52,0.8260869565217391,5
IND562132AAA,IND560002AAA,0.0008785170441829792,2.153846154,0.8253968253968254,21
IND562132AAA,IND302014AAA,0.024922266716822294,1.617216117,0.8223140495867769,7
IND562132AAA,IND560043AAC,0.0028236347273740197,1.555555556,0.8222222222222222,15
IND509001AAA,IND509203AAA,0.000999144497404129,1.583333333,0.8214285714285714,14
IND501359AAE,IND509001AAA,0.001997495393142329,1.411764706,0.82,13
IND000000ACB,IND501359AAE,0.028736316323275227,1.611111111,0.8194207836456558,21
IND203131AAA,IND203135AAA,0.001998288994808258,1.5192592595,0.8181818181818182,11
IND624619AAA,IND624601AAA,7.301135326543279e-05,1.416666667,0.8181818181818182,6
IND122001AAD,IND122050AAA,0.0009999380990700576,2.0,0.8181818181818182,8
IND829121AAA,IND834002AAB,0.000999144497404129,2.0,0.8181818181818182,6
IND203396AAB,IND203390AAA,0.0009975572940722718,1.3911764705,0.8181818181818182,11
IND581343AAC,IND581314AAA,0.0009959700907404146,1.76,0.8181818181818182,6
IND411033AAA,IND562132AAA,0.014064208723586954,1.5,0.8168168168168168,10
IND751002AAB,IND760003AAB,0.001996701791476401,2.0,0.8166666666666667,8
IND712311AAA,IND751002AAB,0.006001215797752203,1.588235294,0.8157894736842105,23
IND742101AAC,IND742303AAB,0.000995176489074486,2.571428571,0.8148148148148148,7
IND641062AAD,IND642126AAA,1.3491228320786492e-05,1.333333333,0.8148148148148148,12
IND421302AAG,IND410401AAA,0.0009999380990700576,2.0,0.813953488372093,11
IND811399AAA,IND110044AAB,0.0005674251911389613,1.5,0.813953488372093,25
IND854326AAB,IND000000ACB,0.014534814511482624,1.555555556,0.8137583892617449,12
IND742226AAA,IND742101AAC,0.00497588244537243,1.9594594595000001,0.8125,6
IND632402AAA,IND631102AAA,0.0004896522278779568,1.52173913,0.8125,11
IND411033AAA,IND521225AAB,0.0014253085920077964,1.65,0.8123167155425219,10
IND125001AAA,IND110037AAM,0.0012816666904747168,1.625,0.8108108108108109,6
IND786181AAC,IND786001AAB,0.0029926718822168154,2.0454545455,0.8103448275862069,8
IND562132AAA,IND000000ACB,0.046555848130036395,1.470588235,0.8098644578313253,35
IND742102AAB,IND742303AAB,6.348813327428937e-06,2.571428571,0.8095238095238095,6
IND131028AAB,IND201204AAA,0.0009983508957382005,1.708333333,0.8095238095238095,7
IND332404AAA,IND332001AAB,1.111042332300064e-05,1.421052632,0.8095238095238095,7
IND560058AAB,IND560060AAB,7.142414993357555e-06,1.5,0.8095238095238095,32
IND508223AAA,IND500039AAC,0.0009983508957382005,1.697222222,0.8076923076923077,11
IND562132AAA,IND421302AAG,0.017568753680327728,1.473684211,0.8062015503875969,7
IND834002AAB,IND827013AAA,0.000999144497404129,2.625,0.8059701492537313,14
IND000000ACB,IND201301AAM,0.0009999380990700576,1.6754385965,0.8058252427184466,27
IND642001AAA,IND641062AAD,1.3491228320786492e-05,1.4083333335,0.8055555555555556,12
IND562132AAA,IND416012AAA,0.010523158090213463,1.411764706,0.8053691275167785,12
IND411033AAA,IND411036AAA,0.0009999380990700576,1.7,0.8028169014084507,24
IND626607AAB,IND625008AAA,0.000128563469880436,1.405405405,0.8,7
IND362150AAA,IND362001AAA,1.428482998671511e-05,1.555555556,0.8,8
IND591304AAA,IND586101AAA,3.1744066637144687e-06,1.6,0.8,8
IND000000AEM,IND110037AAB,1.5872033318572343e-06,1.818181818,0.8,11
IND242307AAB,IND242221AAA,7.936016659286172e-07,1.4210526319999999,0.8,5
IND136118AAA,IND136128AAA,0.002995052687214601,1.3484848485,0.8,15
IND403726AAB,IND403601AAA,3.968008329643086e-06,1.5,0.8,5
IND416012AAA,IND395023AAA,0.0014856223186183713,1.529411765,0.8,13
IND505001AAA,IND505302AAB,0.0009999380990700576,1.375,0.8,5
IND389001AAA,IND389151AAA,0.001998288994808258,1.555555556,0.8,15
IND000000ACB,IND521225AAB,0.014191184990135532,1.5,0.7973421926910299,5
IND000000AEM,IND110064AAB,1.5872033318572343e-06,1.555555556,0.796875,11
IND494334AAB,IND493445AAB,7.936016659286172e-07,1.5993589739999998,0.7962962962962963,9
IND283203AAA,IND110037AAM,0.000999144497404129,1.8416666665,0.7959183673469388,10
IND691001AAB,IND691506AAA,0.0019959081898104723,1.4272727275000001,0.7954545454545454,15
IND209304AAA,IND206122AAA,0.00027141176974758706,1.472222222,0.7941176470588235,12
IND814133AAB,IND816109AAA,0.0009975572940722718,1.608695652,0.7931034482758621,11
IND501359AAE,IND500080AAB,0.001998288994808258,1.5625,0.7916666666666666,17
IND421802AAA,IND411033AAA,0.0009983508957382005,1.3708333335,0.7916666666666666,7
IND680712AAA,IND683511AAA,0.0009983508957382005,1.4575163395,0.7916666666666666,6
IND333042AAA,IND333031AAA,1.5872033318572343e-06,1.4,0.7916666666666666,8
IND400705AAA,IND421302AAH,0.0009999380990700576,2.4833333335,0.7916666666666666,10
IND712311AAA,IND834002AAB,0.0007229711176609703,1.555555556,0.7913669064748201,11
IND000000ACB,IND110037AAK,0.0009999380990700576,1.5,0.7904761904761904,26
IND000000ACB,IND751002AAB,0.016014881618439496,1.5,0.7899045020463847,13
IND000000ACB,IND110043AAA,0.001998288994808258,1.838888889,0.7894736842105263,10
IND209304AAA,IND208006AAA,0.0009999380990700576,2.0,0.7894736842105263,7
IND303008AAB,IND303338AAB,1.5872033318572343e-06,1.555555556,0.7857142857142857,5
IND680104AAA,IND679576AAA,0.0009999380990700576,1.470588235,0.7857142857142857,12
IND562132AAA,IND573201AAB,0.012669056994884444,1.5,0.7857142857142857,16
IND425412AAA,IND425409AAA,0.0009975572940722718,2.162280702,0.7857142857142857,7
IND285001AAD,IND285205AAB,3.968008329643086e-06,1.5549450545,0.7857142857142857,14
IND313324AAA,IND313001AAB,0.0009959700907404146,1.705882353,0.7804878048780488,14
IND635802AAB,IND562132AAA,0.0011189783489593502,1.558823529,0.7804878048780488,6
IND679531AAA,IND680587AAA,0.000999144497404129,1.477777778,0.7777777777777778,9
IND415409AAB,IND415124AAA,0.000999144497404129,2.0,0.7777777777777778,9
IND509216AAC,IND501359AAE,0.0009983508957382005,1.428571429,0.7777777777777778,6
IND176303AAA,IND176310AAA,7.936016659286172e-07,1.328125,0.7777777777777778,9
IND637408AAA,IND637001AAA,7.936016659286172e-07,1.6095238095000002,0.7777777777777778,10
IND614809AAA,IND610001AAA,0.000999144497404129,1.763888889,0.7777777777777778,12
IND328001AAA,IND474003AAA,6.031372661057491e-05,1.441558442,0.7777777777777778,6
IND411033AAA,IND501359AAE,0.005871858726205838,1.5,0.7756653992395437,11
IND388620AAB,IND388320AAA,0.001998288994808258,1.7916666664999998,0.775,8
IND735224AAA,IND736146AAA,3.1744066637144687e-06,1.333333333,0.7727272727272727,8
IND501359AAE,IND585104AAA,0.0079479206842751,1.6055555555,0.7727272727272727,14
IND673592AAA,IND562132AAA,0.003990229176289087,1.7460254375000002,0.7711864406779662,12
IND577201AAA,IND562132AAA,0.003871982528065723,1.6568627455,0.77,10
IND248197AAA,IND248122AAB,0.0009999380990700576,2.222222222,0.7692307692307693,9
IND522647AAA,IND523201AAA,0.0009999380990700576,1.299107143,0.7692307692307693,13
IND577535AAC,IND577522AAA,0.0009959700907404146,1.5,0.7692307692307693,10
IND686028AAB,IND689101AAA,0.0029926718822168154,1.3166666665,0.7666666666666667,10
IND131021AAA,IND131028AAA,7.936016659286172e-07,1.6125,0.7647058823529411,42
IND141115AAA,IND000000ACA,0.001996701791476401,1.444444444,0.7647058823529411,14
IND110044AAB,IND131028AAB,0.00027696698140908737,1.618181818,0.7642857142857142,28
IND000000ABD,IND562132AAA,0.0019951145881445436,1.428571429,0.7638888888888888,12
IND577522AAA,IND562132AAA,0.001994320986478615,1.353889943,0.7631578947368421,10
IND110043AAA,IND110078AAA,0.0009999380990700576,1.4365079365,0.7619047619047619,22
IND603301AAA,IND600044AAD,0.000999144497404129,1.666666667,0.7613636363636364,11
IND642126AAA,IND642001AAA,7.936016659286172e-07,1.333333333,0.7608695652173914,12
IND000000ACB,IND328001AAA,0.0038727761297316517,1.5,0.76,5
IND600056AAB,IND600076AAB,0.000999144497404129,1.555555556,0.7586206896551724,8
IND303301AAB,IND303303AAA,2.3808049977858513e-06,1.333333333,0.7575757575757576,10
IND501359AAE,IND523002AAA,0.0074090651531095696,1.5,0.7552447552447552,12
IND562132AAA,IND560099AAB,0.003475975296767343,1.4375,0.7546174142480211,100
IND637211AAA,IND636402AAA,7.936016659286172e-07,1.384615385,0.7538461538461538,11
IND600032AAB,IND600044AAD,3.968008329643086e-06,1.65,0.75,12
IND562132AAA,IND560300AAA,0.007809040392737593,1.5,0.75,100
IND826004AAA,IND815351AAA,0.0009983508957382005,1.8889860139999999,0.75,6
IND742401AAA,IND742101AAC,0.0029863230688893863,2.1666666665000003,0.75,5
IND641062AAD,IND641607AAA,5.55521166150032e-05,1.6346153845,0.75,12
IND560099AAB,IND560085AAA,3.1744066637144687e-06,2.2666666665,0.75,12
IND247554AAA,IND248001AAA,0.0010031125057337721,1.526315789,0.75,9
IND277201AAA,IND221706AAA,0.000999144497404129,2.0069444445,0.75,5
IND501359AAE,IND500010AAA,0.003990229176289087,1.6442687745,0.75,10
IND673104AAA,IND673506AAA,6.348813327428937e-06,1.55,0.75,12
IND460001AAA,IND480334AAA,3.1744066637144687e-06,1.482142857,0.75,14
IND814101AAB,IND816107AAA,0.0009999380990700576,1.3666666665,0.75,7
IND160002AAC,IND174001AAA,0.004982231258699859,1.52,0.7450980392156863,11
IND638657AAA,IND638701AAA,1.5872033318572343e-06,1.5,0.7441860465116279,12
IND562132AAA,IND560078AAC,0.0009832724640855568,1.519230769,0.7419354838709677,21
IND302014AAB,IND302020AAA,1.3491228320786492e-05,2.0,0.7391304347826086,13
IND384355AAB,IND385001AAA,1.5872033318572343e-06,1.553846154,0.7368421052631579,8
IND792103AAB,IND792001AAA,0.0009983508957382005,1.375,0.7368421052631579,5
IND842001AAA,IND843329AAB,0.0009999380990700576,1.310344828,0.7333333333333333,7
IND160002AAC,IND184104AAA,0.000996763692406343,1.5,0.7333333333333333,5
IND560099AAB,IND683511AAA,0.0007499535743025433,1.388888889,0.7309417040358744,14
IND209304AAA,IND208012AAA,0.0009999380990700576,2.0,0.7307692307692307,13
IND411033AAA,IND000000ACB,0.03102982513780893,1.5,0.7280966767371602,13
IND562132AAA,IND560058AAD,0.000999144497404129,1.6583333335,0.7272727272727273,42
IND458001AAB,IND458990AAA,7.936016659286172e-07,1.476190476,0.7272727272727273,6
IND560002AAA,IND560099AAB,0.00010872342823222055,1.5625,0.7241379310344828,14
IND000000ACB,IND110085AAB,0.004606857670715623,1.454545455,0.7226890756302521,18
IND345021AAA,IND342301AAA,0.0009983508957382005,1.299107143,0.7222222222222222,6
IND562132AAA,IND000000ACS,0.0018840103549145372,1.6,0.7222222222222222,6
IND560300AAA,IND560078AAC,6.348813327428937e-06,2.5454545455,0.7222222222222222,9
IND000000ACB,IND110030AAD,0.0009975572940722718,1.5777777780000002,0.7222222222222222,22
IND000000ACB,IND462022AAA,0.0216113605665681,1.454545455,0.7218543046357616,12
IND411033AAA,IND411021AAA,0.0009999380990700576,1.7,0.72,22
IND411033AAA,IND400072AAB,0.007865386111018524,1.925925926,0.72,5
IND562132AAA,IND560085AAA,0.0009840660657514852,1.5857142855,0.71875,11
IND411033AAA,IND421302AAG,0.0024617523677105705,1.366666667,0.7184684684684685,92
IND302014AAA,IND110037AAM,0.01206353892378091,1.428571429,0.7142857142857143,7
IND141003AAB,IND000000ACA,0.000999144497404129,1.818181818,0.7142857142857143,7
IND110044AAB,IND000000ACB,0.001965751326505185,1.440972222,0.7138728323699421,59
IND600056AAB,IND600044AAE,0.0009999380990700576,1.6,0.7088607594936709,26
IND302014AAB,IND302006AAA,1.3491228320786492e-05,1.6979166664999998,0.7083333333333334,12
IND581303AAA,IND581400AAB,7.936016659286172e-07,1.5,0.7083333333333334,12
IND623315AAB,IND614620AAA,1.5872033318572343e-06,1.55,0.7083333333333334,12
IND400701AAA,IND410206AAA,7.936016659286172e-07,1.6,0.7037037037037037,9
IND683511AAA,IND000000ADM,0.0009999380990700576,1.519047619,0.7,8
IND581400AAB,IND581325AAA,1.666563498450096e-05,1.618644068,0.7,12
IND415408AAC,IND416012AAA,0.000999144497404129,3.903133903,0.7,7
IND683511AAA,IND680104AAA,0.001998288994808258,1.416666667,0.696969696969697,11
IND160002AAC,IND160102AAC,0.0009999380990700576,1.625,0.6956521739130435,24
IND508377AAB,IND501359AAE,0.0019959081898104723,1.4891304349999999,0.6956521739130435,10
IND562132AAA,IND560058AAB,0.0008801042475148365,1.666666667,0.6956521739130435,13
IND571313AAB,IND571440AAA,0.0010015253024019148,1.257142857,0.6923076923076923,7
IND305404AAA,IND305601AAC,0.002987116670555315,1.3095238095,0.6923076923076923,9
IND560099AAB,IND560078AAC,1.0316821657072023e-05,1.4907407405000002,0.6904761904761905,21
IND521225AAB,IND507002AAA,0.0073622426548197815,1.4095860565,0.6875,14
IND302014AAB,IND303901AAA,2.539525330971575e-05,1.333333333,0.6875,6
IND481661AAA,IND842003AAB,0.0009975572940722718,2.6474074075000003,0.6875,5
IND362001AAA,IND360575AAA,1.5872033318572344e-05,1.375,0.6857142857142857,7
IND560099AAB,IND560300AAA,6.348813327428938e-05,1.52173913,0.6839506172839506,81
IND691001AAB,IND683511AAA,0.016783088031058397,1.333333333,0.6825396825396826,9
IND209304AAA,IND209206AAB,0.001998288994808258,1.5,0.6818181818181818,12
