hub_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IND147301AAA,-0.0986786,-0.3511927,0.44285294,0.13427415,0.4694116,0.18558839,0.54119974,-0.00930343,0.28275192,0.41223913,0.056162927,-0.14576723,-0.2870121,0.24353331,-0.21397656,0.193328,-0.16417584,-0.55403733,0.18566938,0.061772354,-0.09318538,0.111507446,0.24529746,-0.18206571,0.5921616,0.42872733,-0.26662815,-0.58929914,0.12315996,-0.08792943,-0.020487823,-0.012411639
IND152026AAA,-0.038105454,-0.55303776,0.037016347,0.5133388,1.0615435,0.31426543,0.4222178,-0.15051383,-0.18204197,-0.039832093,-0.36536193,-0.7867553,-0.42129368,-0.16534083,0.2618369,0.22687595,-0.72093713,-0.81793576,0.23536913,-0.092333004,-0.31906185,-0.18913765,0.6500406,-0.36067733,0.4250105,1.1076638,-0.04128921,-0.9719274,0.34074518,-0.17395014,0.16716088,-0.15884978
IND160002AAC,0.34051347,1.4051011,1.907154,1.0372113,3.4276474,0.82807225,0.8093325,1.6016126,0.08800876,0.7161452,-0.6538008,-4.0816755,-0.13280979,1.7623819,-0.35199696,1.5093844,-0.37844032,-2.9336836,0.36489493,-0.04233118,-1.2019634,0.26634422,0.46576035,-0.029850364,0.26679093,1.1406876,2.0226924,-0.6333084,1.8231992,-0.509768,0.28778836,-0.38068
IND000000ACB,1.7556982,3.1411042,2.7119074,2.7715008,7.9573793,1.711693,0.029928386,3.086649,1.2153063,0.3536359,-1.1992681,-7.3361287,-0.29306698,5.21868,-0.3348322,1.9182085,-2.1064532,-6.339317,-1.6403561,-0.5586141,-2.3009443,1.6130723,0.14499569,0.58095825,2.773419,3.3257065,3.6601558,-3.5553517,4.0844235,-1.1944263,1.2727802,-0.5517311
IND000000AEL,-0.30880928,-4.667413,6.6956215,5.609956,7.6061864,-0.71092975,5.268682,0.692683,3.4274633,1.0050261,-0.311073,-2.3788815,-1.7765592,0.2726052,1.4222454,1.8786383,0.6261215,-6.5270004,3.639554,0.20754015,-2.8937838,0.39919558,2.07347,-0.4189124,3.869814,2.2812645,-0.072537184,-6.6310654,2.977896,-1.6953733,-0.56510586,-2.605991
IND110024AAA,0.19428638,-1.8240762,2.7116375,2.4090722,3.3660457,-0.24975257,2.5196571,0.19764492,1.3084483,0.39380875,-0.44886315,-1.3066156,-1.0993756,-0.07581186,0.5316761,1.2336423,0.2665645,-2.9342003,1.5277033,-0.37173817,-1.1833651,0.007722698,0.9842869,-0.5593035,1.5035682,1.0035187,0.16005695,-2.815469,1.4235592,-0.86763275,-0.04868397,-0.8348762
IND110030AAD,-0.34139833,-2.2654243,3.6406605,2.5621011,4.044129,-0.23517595,3.2400498,-0.01730609,1.6816077,0.49006295,0.041950107,-1.7545929,-1.0069633,0.31203002,0.44338584,1.2543893,0.121183634,-3.654904,2.0051637,0.5715501,-1.4866533,0.33947313,1.235358,-0.55002916,2.4948523,1.4241177,0.17833817,-3.3689597,1.5634573,-0.77422374,-0.13373154,-1.4237642
IND110037AAK,-0.15347177,-4.5889664,6.765261,5.6057496,7.661828,-0.68556094,5.349453,0.67215276,3.522155,0.99191374,-0.418083,-2.4199634,-1.7976434,0.2802345,1.4709154,1.8979099,0.6196953,-6.604959,3.643263,0.16297045,-2.9498565,0.37491655,2.106141,-0.42536235,3.839252,2.306481,-0.00660789,-6.730014,3.1158354,-1.6711209,-0.4777952,-2.6086092
IND110043AAA,-0.05423996,-2.309804,3.3523595,2.751631,3.8181095,-0.34569845,2.7027423,0.33471972,1.6726553,0.58424926,-0.22441116,-1.3549218,-0.9804204,0.11628178,0.69195575,0.9273007,0.2864644,-3.2984364,1.8311648,0.014837578,-1.5148698,0.17178662,1.1668721,-0.31329024,1.8646007,1.2593338,-0.015744269,-3.249449,1.518595,-0.8276925,-0.31703895,-1.2472036
IND110043AAC,-0.40486252,-4.7138214,6.643435,5.6190705,7.566819,-0.7250275,5.2207303,0.70814157,3.3923829,1.0031664,-0.24731106,-2.3308966,-1.7503684,0.2664282,1.398554,1.867307,0.64648557,-6.4836507,3.6467884,0.23439983,-2.8348074,0.39069504,2.0619369,-0.4181769,3.8815038,2.2532191,-0.12119186,-6.5791197,2.903723,-1.7224746,-0.62768793,-2.6008182
